snapshot_date,brand,market,source_url,url,home_key,community,address,lot,plan,status,price,prior_price,sqft,beds,baths,garage,incentive_text,raw_text,qa_flag,snapshot_file
2026-05-13,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/princeton/lowry-trails/2711-baynes-place,713ee90c117ecfd7e8,Lowry Trails,"2711 Baynes Place Princeton, TX 75407",,Oak II,Est Completion | July 2026,326990,,,,,,,"$326,990 | 2711 Baynes Place | Princeton, TX 75407 | 4 | Beds | 2 | .5 | Baths | 2,308 | SQ FT | Est Completion Date: | July 2026 | Community | Lowry Trails | Floor Plan | Oak II | View Detail | As low as | $2,073",,2026-05-13.csv
2026-05-13,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/haslet/madero/1433-companero-street,31a061bd0f40c2afc4,Madero,"1433 Companero Street Haslet, TX 76052",,Stanley II,Est Completion | June 2026,394990,,,,,,,"$394,990 | 1433 Companero Street | Haslet, TX 76052 | 4 | Beds | 3 | Baths | 2,447 | SQ FT | Est Completion Date: | June 2026 | Community | Madero | Floor Plan | Stanley II | View Detail | As low as | $2,870",,2026-05-13.csv
2026-05-13,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/haslet/madero/1436-companero-street,1baf340d25fd91c333,Madero,"1436 Companero Street Haslet, TX 76052",,Stanley II,Est Completion | July 2026,397490,,,,,,,"$397,490 | 1436 Companero Street | Haslet, TX 76052 | 4 | Beds | 3 | Baths | 2,448 | SQ FT | Est Completion Date: | July 2026 | Community | Madero | Floor Plan | Stanley II | View Detail | As low as | $2,576",,2026-05-13.csv
2026-05-13,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/aledo/morningstar/733-lyft-lane,47f5139bed4fcd537e,Morningstar,"733 Lyft Lane Aledo, TX 76008",,Stanley II,Available | Now,439990,,,,,,,"$439,990 | 733 Lyft Lane | Aledo, TX 76008 | 4 | Beds | 3 | Baths | 2,466 | SQ FT | Available Date: | Now | Community | Morningstar | Floor Plan | Stanley II | View Detail | As low as | $2,712",,2026-05-13.csv
2026-05-13,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/aledo/morningstar/748-brightstar-drive,f15ab0719079c82dd3,Morningstar,"748 Brightstar Drive Aledo, TX 76008",,Stanley II,Est Completion | June 2026,425990,,,,,,,"$425,990 | 748 Brightstar Drive | Aledo, TX 76008 | 4 | Beds | 3 | Baths | 2,474 | SQ FT | Est Completion Date: | June 2026 | Community | Morningstar | Floor Plan | Stanley II | View Detail | As low as | $2,718",,2026-05-13.csv
2026-05-13,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/haslet/madero/1453-companero-street,84157cfbea18160858,Madero,"1453 Companero Street Haslet, TX 76052",,Masters,Est Completion | June 2026,424990,,,,,,,"$424,990 | 1453 Companero Street | Haslet, TX 76052 | 5 | Beds | 4 | Baths | 2,937 | SQ FT | Est Completion Date: | June 2026 | Community | Madero | Floor Plan | Masters | View Detail | As low as | $2,671",,2026-05-13.csv
2026-05-13,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/aledo/morningstar/729-lyft-lane,b4d51d3038161140d4,Morningstar,"729 Lyft Lane Aledo, TX 76008",,Winters,Est Completion | May 2026,473490,,,,,,,"$473,490 | 729 Lyft Lane | Aledo, TX 76008 | 5 | Beds | 3 | Baths | 3,121 | SQ FT | Est Completion Date: | May 2026 | Community | Morningstar | Floor Plan | Winters | View Detail | As low as | $2,801",,2026-05-13.csv
2026-05-13,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/lavon/elevon/928-dewy-lake-place,7177347696cdca2870,Elevon,"928 Dewy Lake Place Lavon, TX 75166",,Wimbledon,Available | Now,446990,449990.0,,,,,Price Cut | Savings Shown,"$446,990 | $449,990 | Save: | $3,000 | 928 Dewy Lake Place | Lavon, TX 75166 | 5 | Beds | 4 | Baths | 3,598 | SQ FT | Available Date: | Now | Community | Elevon | Floor Plan | Wimbledon | Elevon | View Detail | As low as | $3,176",,2026-05-13.csv
2026-05-13,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/haslet/madero/1444-companero-street,de4965699752487a61,Madero,"1444 Companero Street Haslet, TX 76052",,Wimbledon,Est Completion | June 2026,459990,,,,,,,"$459,990 | 1444 Companero Street | Haslet, TX 76052 | 5 | Beds | 4 | Baths | 3,614 | SQ FT | Est Completion Date: | June 2026 | Community | Madero | Floor Plan | Wimbledon | View Detail | As low as | $3,170",,2026-05-13.csv
2026-05-13,Trophy Signature Homes,Austin,https://trophysignaturehomes.com/homes/austin,https://trophysignaturehomes.com/homes/austin/elgin/trinity-ranch/222-hornet-street,67a33b321d94253cb5,Trinity Ranch,"222 Hornet Street Elgin, TX 78621",,Ash,Est Completion | June 2026,266990,,,,,,,"$266,990 | 222 Hornet Street | Elgin, TX 78621 | 3 | Beds | 2 | Baths | 1,202 | SQ FT | Est Completion Date: | June 2026 | Community | Trinity Ranch | Floor Plan | Ash | View Detail | As low as | $2,006",,2026-05-13.csv
2026-05-13,Trophy Signature Homes,Austin,https://trophysignaturehomes.com/homes/austin,https://trophysignaturehomes.com/homes/austin/elgin/trinity-ranch/214-hornet-street,f3d879d5798d455ec6,Trinity Ranch,"214 Hornet Street Elgin, TX 78621",,Birch,Est Completion | June 2026,274990,,,,,,,"$274,990 | 214 Hornet Street | Elgin, TX 78621 | 3 | Beds | 2 | Baths | 1,283 | SQ FT | Est Completion Date: | June 2026 | Community | Trinity Ranch | Floor Plan | Birch | Trinity Ranch | View Detail | As low as | $1,909",,2026-05-13.csv
2026-05-13,Trophy Signature Homes,Austin,https://trophysignaturehomes.com/homes/austin,https://trophysignaturehomes.com/homes/austin/elgin/trinity-ranch/221-hornet-street,50be166c9c0b132a67,Trinity Ranch,"221 Hornet Street Elgin, TX 78621",,Spruce,Est Completion | July 2026,292990,,,,,,,"$292,990 | 221 Hornet Street | Elgin, TX 78621 | 4 | Beds | 2 | Baths | 1,526 | SQ FT | Est Completion Date: | July 2026 | Community | Trinity Ranch | Floor Plan | Spruce | Trinity Ranch | View Detail | As low as | $2,256",,2026-05-13.csv
2026-05-13,Trophy Signature Homes,Austin,https://trophysignaturehomes.com/homes/austin,https://trophysignaturehomes.com/homes/austin/elgin/trinity-ranch/204-hornet-street,05cbed5a715752542b,Trinity Ranch,"204 Hornet Street Elgin, TX 78621",,Cypress,Est Completion | June 2026,299990,,,,,,,"$299,990 | 204 Hornet Street | Elgin, TX 78621 | 4 | Beds | 3 | Baths | 1,648 | SQ FT | Est Completion Date: | June 2026 | Community | Trinity Ranch | Floor Plan | Cypress | Trinity Ranch | View Detail | As low as | $2,064",,2026-05-13.csv
2026-05-13,Trophy Signature Homes,Austin,https://trophysignaturehomes.com/homes/austin,https://trophysignaturehomes.com/homes/austin/elgin/trinity-ranch/206-hornet-street,0df828c05972a8f0c9,Trinity Ranch,"206 Hornet Street Elgin, TX 78621",,Magnolia,Est Completion | June 2026,314990,,,,,,,"$314,990 | 206 Hornet Street | Elgin, TX 78621 | 4 | Beds | 2 | .5 | Baths | 2,025 | SQ FT | Est Completion Date: | June 2026 | Community | Trinity Ranch | Floor Plan | Magnolia | Trinity Ranch | View Detail | As low as | $2,366",,2026-05-13.csv
2026-05-13,Trophy Signature Homes,Austin,https://trophysignaturehomes.com/homes/austin,https://trophysignaturehomes.com/homes/austin/elgin/trinity-ranch/196-hornet-street,3ef491cddadc28c1aa,Trinity Ranch,"196 Hornet Street Elgin, TX 78621",,Magnolia,Est Completion | May 2026,314990,,,,,,,"$314,990 | 196 Hornet Street | Elgin, TX 78621 | 4 | Beds | 2 | .5 | Baths | 2,025 | SQ FT | Est Completion Date: | May 2026 | Community | Trinity Ranch | Floor Plan | Magnolia | Trinity Ranch | View Detail | As low as | $2,366",,2026-05-13.csv
2026-05-13,Trophy Signature Homes,Austin,https://trophysignaturehomes.com/homes/austin,https://trophysignaturehomes.com/homes/austin/elgin/trinity-ranch/223-hornet-street,01f5f0cbbffb6309db,Trinity Ranch,"223 Hornet Street Elgin, TX 78621",,Magnolia,Est Completion | June 2026,314990,,,,,,,"$314,990 | 223 Hornet Street | Elgin, TX 78621 | 4 | Beds | 2 | .5 | Baths | 2,025 | SQ FT | Est Completion Date: | June 2026 | Community | Trinity Ranch | Floor Plan | Magnolia | Trinity Ranch | View Detail | As low as | $2,004",,2026-05-13.csv
2026-05-13,Trophy Signature Homes,Austin,https://trophysignaturehomes.com/homes/austin,https://trophysignaturehomes.com/homes/austin/hutto/prairie-winds/1104-universal-drive,d5d223c79e336e1ec4,Prairie Winds,"1104 Universal Drive Hutto, TX 78634",,Pearl,Available | Now,369990,,,,,,,"$369,990 | 1104 Universal Drive | Hutto, TX 78634 | 4 | Beds | 2 | .5 | Baths | 2,183 | SQ FT | Available Date: | Now | Community | Prairie Winds | Floor Plan | Pearl | Prairie Winds | View Detail | As low as | $2,200",,2026-05-13.csv
2026-05-13,Trophy Signature Homes,Austin,https://trophysignaturehomes.com/homes/austin,https://trophysignaturehomes.com/homes/austin/elgin/trinity-ranch/220-hornet-street,f36fd48075b4e84e09,Trinity Ranch,"220 Hornet Street Elgin, TX 78621",,Oak,Est Completion | June 2026,329990,,,,,,,"$329,990 | 220 Hornet Street | Elgin, TX 78621 | 4 | Beds | 2 | .5 | Baths | 2,299 | SQ FT | Est Completion Date: | June 2026 | Community | Trinity Ranch | Floor Plan | Oak | Trinity Ranch | View Detail | As low as | $2,469",,2026-05-13.csv
2026-05-13,Trophy Signature Homes,Austin,https://trophysignaturehomes.com/homes/austin,https://trophysignaturehomes.com/homes/austin/elgin/trinity-ranch/210-hornet-street,dbcf583eef9946020b,Trinity Ranch,"210 Hornet Street Elgin, TX 78621",,Oak,Est Completion | June 2026,328990,,,,,,,"$328,990 | 210 Hornet Street | Elgin, TX 78621 | 4 | Beds | 2 | .5 | Baths | 2,299 | SQ FT | Est Completion Date: | June 2026 | Community | Trinity Ranch | Floor Plan | Oak | Trinity Ranch | View Detail | As low as | $2,476",,2026-05-13.csv
2026-05-13,Trophy Signature Homes,Austin,https://trophysignaturehomes.com/homes/austin,https://trophysignaturehomes.com/homes/austin/elgin/trinity-ranch/200-hornet-street,126eb27e663b23c35c,Trinity Ranch,"200 Hornet Street Elgin, TX 78621",,Oak,Est Completion | May 2026,329990,,,,,,,"$329,990 | 200 Hornet Street | Elgin, TX 78621 | 4 | Beds | 2 | .5 | Baths | 2,299 | SQ FT | Est Completion Date: | May 2026 | Community | Trinity Ranch | Floor Plan | Oak | Trinity Ranch | View Detail | As low as | $2,476",,2026-05-13.csv
2026-05-13,Trophy Signature Homes,Austin,https://trophysignaturehomes.com/homes/austin,https://trophysignaturehomes.com/homes/austin/elgin/trinity-ranch/217-hornet-street,cd1b931084a487eb5a,Trinity Ranch,"217 Hornet Street Elgin, TX 78621",,Oak,Est Completion | July 2026,329990,,,,,,Savings Shown,"$329,990 | 217 Hornet Street | Elgin, TX 78621 | 4 | Beds | 2 | .5 | Baths | 2,299 | SQ FT | Est Completion Date: | July 2026 | Community | Trinity Ranch | Floor Plan | Oak | Trinity Ranch | View Detail | As low as | $2,635 | $376,900 | $479,900 | Save:",,2026-05-13.csv
2026-05-13,Trophy Signature Homes,Austin,https://trophysignaturehomes.com/homes/austin,https://trophysignaturehomes.com/homes/austin/elgin/trinity-ranch/216-hornet-street,d045b5b8aadddd06c5,Trinity Ranch,"216 Hornet Street Elgin, TX 78621",,Willow,,343990,,,,,,,"$343,990 | 216 Hornet Street | Elgin, TX 78621 | 4 | Beds | 3 | .5 | Baths | 2,470 | SQ FT | Community | Trinity Ranch | Floor Plan | Willow | Trinity Ranch | View Detail | As low as | $2,634",,2026-05-13.csv
2026-05-13,Trophy Signature Homes,Austin,https://trophysignaturehomes.com/homes/austin,https://trophysignaturehomes.com/homes/austin/elgin/trinity-ranch/227-hornet-street,3df303f600f66a73ff,Trinity Ranch,"227 Hornet Street Elgin, TX 78621",,Willow,Est Completion | June 2026,351490,,,,,,,"$351,490 | 227 Hornet Street | Elgin, TX 78621 | 4 | Beds | 3 | .5 | Baths | 2,470 | SQ FT | Est Completion Date: | June 2026 | Community | Trinity Ranch | Floor Plan | Willow | Trinity Ranch | View Detail | As low as | $3,432",,2026-05-13.csv
2026-05-13,Trophy Signature Homes,Austin,https://trophysignaturehomes.com/homes/austin,https://trophysignaturehomes.com/homes/austin/elgin/trinity-ranch/226-hornet-street,57f53a62cb65296998,Trinity Ranch,"226 Hornet Street Elgin, TX 78621",,Elm II,Est Completion | August 2026,357490,,,,,,,"$357,490 | 226 Hornet Street | Elgin, TX 78621 | 5 | Beds | 3 | Baths | 2,563 | SQ FT | Est Completion Date: | August 2026 | Community | Trinity Ranch | Floor Plan | Elm II | View Detail | Communities | Austin | Dallas / Ft Worth | Houston | New Construction Homes in Dallas / Ft Worth | Homes For Sale in Aledo | Homes For Sale in Alvarado | Homes For Sale in Aubrey | Homes For Sale in Celina | Homes For Sale in Crowley | Homes For Sale in Farmersville | Homes For Sale in Forney | Homes For Sale in Fort Worth | Homes For Sale in Greenville | Homes For Sale in Gunter | Homes For Sale in Haslet | Homes For Sale in Lavon | Homes For Sale in McKinney | Homes For Sale in Pilot Point | Homes For Sale in Ponder | Homes For Sale in Princeton | Homes For Sale in Seagoville | Homes For Sale in Waxahachie | New Construction Homes in Austin | Homes For Sale in Elgin",,2026-05-13.csv
2026-05-13,Trophy Signature Homes,Houston,https://trophysignaturehomes.com/homes/houston,https://trophysignaturehomes.com/homes/houston/huffman/riviera-pines/1206-pavia-fields-drive,ff6f868c71d45934ca,Riviera Pines,"1206 Pavia Fields Drive Huffman, TX 77336",,Sabine,Available | Now,269990,,,,,,,"$269,990 | 1206 Pavia Fields Drive | Huffman, TX 77336 | 4 | Beds | 3 | Baths | 1,764 | SQ FT | Available Date: | Now | Community | Riviera Pines | Floor Plan | Sabine | View Detail | As low as | $2,021",,2026-05-13.csv
2026-05-13,CB JENI Homes,DFW,https://cbjenihomes.com/find-your-home/?price=any&bedrooms=any&bathrooms=any&stories=any&city=any&school=any&floorplan=any&payment=any&size=any&quick=true,https://cbjenihomes.com/communities/the-village-at-midtowne/1019-magdalena-way-midlothian-tx-76065/,4588e0bba4e8d68ddc,The Village at Midtowne,"1019 Magdalena Way Midlothian, TX 76065","Building 6, Lot 4",Hansen,Move-In Ready | Ready Now,339990,345230.0,2277.0,3.0,2.5,2.0,Price Cut,"The Village at Midtowne | 1019 Magdalena Way Midlothian, TX 76065 | Hansen | Move-In Ready | Ready Now | Price 339990 | Was 345230 | Building 6, Lot 4",,2026-05-13.csv
2026-05-13,Centre Living Homes,DFW,https://centrelivinghomes.com/new-homes/available/,https://centrelivinghomes.com/new-homes/available/,eff77b73dd052b72f5,,"2418 Silver Spring Court Celina, TX 75009",,,Quick Move-In,599900,,,,,,,"2418 Silver Spring Court | Celina, TX 75009 | Single Family | $599,900 | Quick Move-In | 4476 Burge Avenue | Roosevelt | Newman Village Townhomes | Frisco, TX | PRICED AT | $639,079 | 2,395 | 3 | 2.5 | 2 | Quick Move-In | 4476 Burge Avenue | Roosevelt | Newman Village Townhomes | Frisco, TX | PRICED AT | $639,079 | 2,395 | 3 | 2.5 | 2",,2026-05-13.csv
2026-05-13,Centre Living Homes,DFW,https://centrelivinghomes.com/new-homes/available/,https://centrelivinghomes.com/new-homes/available/,d8d2f0975cd42bd2da,,"2417 Silver Spring Court Celina, TX 75009",,,Quick Move-In,719000,,,,,,,"2417 Silver Spring Court | Celina, TX 75009 | Single Family | $719,000 | Quick Move-In | 4508 Crescent Road | Kenai | Painted Tree Lakeside | McKinney, TX | PRICED AT | $728,184 | 3,444 | 4 | 3.5 | 2 | Quick Move-In | 4508 Crescent Road | Kenai | Painted Tree Lakeside | McKinney, TX | PRICED AT | $728,184 | 3,444 | 4 | 3.5 | 2",,2026-05-13.csv
2026-05-13,Centre Living Homes,DFW,https://centrelivinghomes.com/new-homes/available/,https://centrelivinghomes.com/new-homes/available/,62efbe69ffe68c5428,,"2423 Silver Spring Court Celina, TX 75009",,,Quick Move-In,819900,,,,,,,"2423 Silver Spring Court | Celina, TX 75009 | Single Family | $819,900 | Quick Move-In | 4628 Kipling Street | Olympic | Painted Tree Lakeside | McKinney, TX | PRICED AT | $824,900 | 4,299 | 5 | 4.5 | 2 | Quick Move-In | 4628 Kipling Street | Olympic | Painted Tree Lakeside | McKinney, TX | PRICED AT | $824,900 | 4,299 | 5 | 4.5 | 2",,2026-05-13.csv
2026-05-13,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,aaf019f4b47569aa50,,"646 Skytop Drive Cumming, GA 30040",,,Under Construction,508670,,,,,,,"Under Construction | 646 Skytop Drive, 150 | Cumming, GA 30040 | Homesite - 150 | PRICED AT $508,670 | 2,004 | 3 | 3.5 | 2 | The Garwood | | | Palisades Townhomes | 3D Virtual Tour | 646 Skytop Drive, 150 | Cumming, GA 30040 | Townhome | $508,670 | Under Construction",,2026-05-13.csv
