snapshot_date,brand,market,source_url,url,home_key,community,address,lot,plan,status,price,prior_price,sqft,beds,baths,garage,incentive_text,raw_text,qa_flag,snapshot_file
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/princeton/lowry-trails/2715-baynes-place,1b290cb1959d717030,Lowry Trails,"2715 Baynes Place Princeton, TX 75407",,Cedar,Est Completion | July 2026,271990,,,,,,,"$271,990 | 2715 Baynes Place | Princeton, TX 75407 | 3 | Beds | 2 | Baths | 1,504 | SQ FT | Est Completion Date: | July 2026 | Community | Lowry Trails | Floor Plan | Cedar | View Detail | As low as",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/mckinney/eastridge/505-green-grass-drive,3312eeac546edfc923,Lowry Trails,"505 Green Grass Drive McKinney, TX 75071",,Cedar,Est Completion | July 2026,271990,,,,,,,"$271,990 | 2715 Baynes Place | Princeton, TX 75407 | 3 | Beds | 2 | Baths | 1,504 | SQ FT | Est Completion Date: | July 2026 | Community | Lowry Trails | Floor Plan | Cedar | View Detail | As low as | $1,870",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/mckinney/southridge/3403-high-valley-drive,d71d813d2b5f99bc32,Eastridge,"3403 High Valley Drive McKinney, TX 75071",,Cedar,Est Completion | June 2026,275990,280990.0,,,,,Price Cut,"$275,990 | 505 Green Grass Drive | McKinney, TX 75071 | 3 | Beds | 2 | Baths | 1,504 | SQ FT | Est Completion Date: | June 2026 | Community | Eastridge | Floor Plan | Cedar | View Detail | As low as | $1,907 | $280,990 | Open | House | Tuesday & Thursday 12PM - 2PM | Saturday & Sunday 1PM - 3PM | 3403 High Valley Drive | McKinney, TX 75071 | 3 | Beds | 2 | Baths | 1,520 | SQ FT | Available Date: | Now | Community | Southridge | Floor Plan | Cedar | View Detail | As low as | $2,254",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/lavon/elevon/295-bright-alcove-court,0a96b31b14ff2c0d74,Elevon,"295 Bright Alcove Court Lavon, TX 75166",,Amber,Available | Now,316990,319990.0,,,,,Price Cut | Savings Shown,"$316,990 | $319,990 | Save: | $3,000 | 295 Bright Alcove Court | Lavon, TX 75166 | 3 | Beds | 2 | Baths | 1,608 | SQ FT | Available Date: | Now | Community | Elevon | Floor Plan | Amber | Elevon | View Detail | As low as",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/seagoville/stonehaven/2123-derby-drive,5cce113522fac03c7d,Stonehaven,"2123 Derby Drive Seagoville, TX 75159",,Hadley,Est Completion | July 2026,280990,,,,,,,"$280,990 | 2123 Derby Drive | Seagoville, TX 75159 | 3 | Beds | 2 | Baths | 1,628 | SQ FT | Est Completion Date: | July 2026 | Community | Stonehaven | Floor Plan | Hadley | View Detail | As low as",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/mckinney/eastridge/720-summerberry-drive,8ca0421dc7b893eb6b,Stonehaven,"720 Summerberry Drive McKinney, TX 75071",,Hadley,Est Completion | July 2026,280990,,,,,,,"$280,990 | 2123 Derby Drive | Seagoville, TX 75159 | 3 | Beds | 2 | Baths | 1,628 | SQ FT | Est Completion Date: | July 2026 | Community | Stonehaven | Floor Plan | Hadley | View Detail | As low as | $2,027 | $299,990 | 720 Summerberry Drive | McKinney, TX 75071 | 3 | Beds | 2 | Baths | 1,628 | SQ FT | Est Completion Date: | July 2026 | Community | Eastridge | Floor Plan | Hadley | View Detail | As low as | $2,032",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/alvarado/lone-oak/913-pistachio-drive,ea4b7331945319e171,Lone Oak,"913 Pistachio Drive Alvarado, TX 76009",,Hadley,Available | Now,279990,299990.0,,,,,Price Cut | Savings Shown,"$279,990 | $294,990 | Save: | $15,000 | 913 Pistachio Drive | Alvarado, TX 76009 | 3 | Beds | 2 | Baths | 1,646 | SQ FT | Available Date: | Now | Community | Lone Oak | Floor Plan | Hadley | View Detail | As low as | $2,032",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/alvarado/lone-oak/904-pistachio-drive,ec8b74121f76f7ca97,Lone Oak,"904 Pistachio Drive Alvarado, TX 76009",,Hadley,Available | Now,279990,294990.0,,,,,Price Cut | Savings Shown,"$279,990 | $294,990 | Save: | $15,000 | 904 Pistachio Drive | Alvarado, TX 76009 | 3 | Beds | 2 | Baths | 1,646 | SQ FT | Available Date: | Now | Community | Lone Oak | Floor Plan | Hadley | View Detail | As low as | $2,032",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/alvarado/lone-oak/1425-sugarberry-lane,e5d7d8c7ba8b23fb68,Lone Oak,"1425 Sugarberry Lane Alvarado, TX 76009",,Hadley,Available | Now,279990,294990.0,,,,,Price Cut | Savings Shown,"$279,990 | $294,990 | Save: | $15,000 | 1425 Sugarberry Lane | Alvarado, TX 76009 | 3 | Beds | 2 | Baths | 1,646 | SQ FT | Available Date: | Now | Community | Lone Oak | Floor Plan | Hadley | View Detail | As low as",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/aubrey/belmont/8304-coastal-lane,1c338a297737530daf,Belmont,"8304 Coastal Lane Aubrey, TX 76227",,Pecan II,Available | Now,316990,,,,,,,"$316,990 | 8304 Coastal Lane | Aubrey, TX 76227 | 3 | Beds | 2 | Baths | 1,657 | SQ FT | Available Date: | Now | Community | Belmont | Floor Plan | Pecan II | View Detail | As low as",,2026-05-12.csv
